id	symbol	pVal|float	avg. logFC|float	PCT1|float	PCT2|float	pVal adj.|float	Cluster	Gene
ACTB	ACTB	4.25050E-06	-0.262533017028662	0.384	0.295	0.0730236382239996	Olig4	ACTB
KCNN2	KCNN2	7.29659E-06	-0.316509423363217	0.177	0.186	0.125355388037908	Olig4	KCNN2
TCF7L2	TCF7L2	8.03630E-06	-0.348260935779395	0.14	0.154	0.138063719102872	Olig4	TCF7L2
TTC3	TTC3	8.76201E-06	-0.312665000262271	0.598	0.476	0.150531254174784	Olig4	TTC3
GNA13	GNA13	1.13508E-05	-0.258151704680383	0.164	0.128	0.19500724163282	Olig4	GNA13
LPIN1	LPIN1	2.61588E-05	-0.254328524002015	0.124	0.14	0.449408556390905	Olig4	LPIN1
EHBP1	EHBP1	3.65330E-05	-0.307794447756999	0.397	0.359	0.627636738074543	Olig4	EHBP1
HIF1A	HIF1A	3.73920E-05	-0.375877091522656	0.171	0.179	0.642394338418489	Olig4	HIF1A
EGR1	EGR1	3.97417E-05	-0.374260942409529	0.14	0.152	0.682763124667462	Olig4	EGR1
MT2A	MT2A	4.33167E-05	-0.447922001033989	0.094	0.107	0.744181705811074	Olig4	MT2A
PRKD1	PRKD1	4.74678E-05	-0.320403601889871	0.224	0.227	0.815496922170624	Olig4	PRKD1
COL24A1	COL24A1	4.88395E-05	-0.343772611833608	0.173	0.179	0.839062930629453	Olig4	COL24A1
PRKCB	PRKCB	6.45274E-05	-0.252291056217342	0.44	0.336	1	Olig4	PRKCB
MT3	MT3	7.03870E-05	-0.441827125342776	0.187	0.192	1	Olig4	MT3
NR4A2	NR4A2	7.15148E-05	-0.286867606632641	0.097	0.11	1	Olig4	NR4A2
NDST3	NDST3	1.16260E-04	-0.319208202456567	0.168	0.174	1	Olig4	NDST3
BCL6	BCL6	1.19220E-04	-0.286302900079464	0.118	0.13	1	Olig4	BCL6
GNA12	GNA12	2.04283E-04	-0.266588571545289	0.148	0.159	1	Olig4	GNA12
TPST1	TPST1	3.11941E-04	-0.264795021990356	0.185	0.194	1	Olig4	TPST1
RIN2	RIN2	3.34602E-04	-0.377821472665606	0.368	0.288	1	Olig4	RIN2
RGS12	RGS12	3.53651E-04	-0.339970470947728	0.15	0.158	1	Olig4	RGS12
NAMPT	NAMPT	3.57342E-04	-0.330861249743298	0.143	0.151	1	Olig4	NAMPT
CBWD5	CBWD5	4.56353E-04	-0.291022393172659	0.193	0.199	1	Olig4	CBWD5
APLP2	APLP2	5.40632E-04	-0.251762416006853	0.143	0.153	1	Olig4	APLP2
XPR1	XPR1	7.49673E-04	-0.269466951893578	0.185	0.191	1	Olig4	XPR1
EPS15L1	EPS15L1	7.60893E-04	-0.274902191663403	0.19	0.196	1	Olig4	EPS15L1
KIAA0930	KIAA0930	8.05896E-04	-0.320926923408772	0.28	0.231	1	Olig4	KIAA0930
HECTD2	HECTD2	8.08180E-04	-0.280446192843471	0.169	0.176	1	Olig4	HECTD2
PLXDC2	PLXDC2	1.02199E-03	-0.496789973133151	0.821	0.69	1	Olig4	PLXDC2
TMSB10	TMSB10	1.32356E-03	-0.323407420814059	0.126	0.134	1	Olig4	TMSB10
HMGCS1	HMGCS1	1.48315E-03	-0.268530447661335	0.131	0.139	1	Olig4	HMGCS1
LMO4	LMO4	1.52770E-03	-0.312231317720698	0.172	0.174	1	Olig4	LMO4
CREM	CREM	1.70935E-03	-0.320796894838191	0.18	0.183	1	Olig4	CREM
LPCAT2	LPCAT2	1.94611E-03	-0.443428060659198	0.171	0.137	1	Olig4	LPCAT2
SGCD	SGCD	2.19249E-03	-0.2544283532589	0.525	0.399	1	Olig4	SGCD
MAST4	MAST4	2.48298E-03	-0.33698394841443	0.343	0.31	1	Olig4	MAST4
ARNT2	ARNT2	2.57964E-03	-0.346058947878457	0.387	0.337	1	Olig4	ARNT2
ZNF385D	ZNF385D	3.25087E-03	-0.547737238860363	0.177	0.174	1	Olig4	ZNF385D
MGEA5	MGEA5	4.40987E-03	-0.252865023736769	0.396	0.316	1	Olig4	MGEA5
IRS2	IRS2	4.87177E-03	-0.320335220757209	0.184	0.185	1	Olig4	IRS2
PPP1R12A	PPP1R12A	5.11001E-03	-0.301381451854645	0.534	0.442	1	Olig4	PPP1R12A
FMN1	FMN1	5.14227E-03	-0.264739096972419	0.188	0.195	1	Olig4	FMN1
OLFM3	OLFM3	5.66336E-03	-0.253303702095925	0.148	0.153	1	Olig4	OLFM3
NRG1	NRG1	6.81804E-03	-0.470321514974837	0.277	0.253	1	Olig4	NRG1
TRAK1	TRAK1	7.59638E-03	-0.294142069424483	0.18	0.182	1	Olig4	TRAK1
HDAC9	HDAC9	8.11806E-03	-0.400949561813281	0.387	0.337	1	Olig4	HDAC9
LRP12	LRP12	8.26618E-03	-0.273568209405951	0.196	0.194	1	Olig4	LRP12
MED13L	MED13L	8.70206E-03	-0.293580340689444	0.707	0.561	1	Olig4	MED13L
